applicant_id,age,gender,marital_status,education,dependents,employment_status,years_employed,annual_income,credit_score,existing_loans,credit_history_years,loan_amount,loan_term,loan_purpose,interest_rate,property_area,has_cosigner,debt_to_income,total_debt,emi,loan_status
APP104308,35,Male,Single,High School,1,Self-Employed,12,59597,623,1,13,182559,120,Home,10.39,Semiurban,No,0.306,207559,1521.32,1
APP104309,32,Male,Divorced,Master,3,Salaried,0,101549,619,0,4,198356,120,Medical,9.98,Urban,No,0.195,198356,1652.97,1
APP104310,38,Female,Married,High School,3,Salaried,9,15000,771,1,1,112584,120,Business,7.22,Urban,Yes,0.751,137584,938.2,0
APP104311,21,Female,Married,High School,0,Salaried,4,46931,737,1,3,136757,120,Business,6.73,Urban,No,0.291,161757,1139.64,1
APP104312,43,Female,Single,High School,3,Salaried,0,28110,625,0,7,59043,120,Personal,10.03,Urban,No,0.21,59043,492.02,1
APP104313,42,Female,Single,Bachelor,1,Salaried,7,69920,690,0,12,29286,120,Personal,6.63,Urban,No,0.042,29286,244.05,1
APP104314,33,Female,Single,Bachelor,1,Salaried,14,57625,623,0,12,58230,36,Auto,9.56,Urban,No,0.337,58230,1617.5,1
APP104315,50,Female,Single,Bachelor,2,Self-Employed,21,43610,552,1,4,207650,120,Auto,11.71,Urban,Yes,0.476,232650,1730.42,1
APP104316,24,Female,Married,High School,0,Salaried,9,61419,695,1,5,191841,36,Auto,7.38,Urban,No,1.041,216841,5328.92,0
APP104317,51,Male,Single,High School,3,Salaried,3,34678,651,1,18,304203,60,Home,9.12,Urban,No,1.754,329203,5070.05,0
APP104318,39,Male,Married,Bachelor,2,Salaried,3,66749,604,1,12,153062,60,Auto,10.22,Rural,Yes,0.459,178062,2551.03,1
APP104319,33,Female,Single,Master,3,Salaried,13,120706,784,0,6,154136,120,Personal,5.43,Semiurban,No,0.128,154136,1284.47,1
APP104320,37,Male,Married,High School,4,Salaried,2,25957,607,0,0,176971,60,Auto,10.99,Urban,No,1.364,176971,2949.52,0
APP104321,36,Male,Divorced,Bachelor,1,Salaried,11,60201,691,0,5,64643,12,Personal,8.5,Semiurban,No,1.074,64643,5386.92,0
APP104322,52,Male,Single,High School,0,Self-Employed,9,39998,766,0,1,222272,60,Home,5.0,Semiurban,No,1.111,222272,3704.53,0
APP104323,25,Male,Married,High School,0,Salaried,9,37236,659,1,3,180566,12,Home,8.91,Urban,No,4.849,205566,15047.17,0
APP104324,28,Male,Single,Bachelor,0,Unemployed,0,15000,621,4,3,74211,60,Education,11.03,Semiurban,No,0.989,174211,1236.85,0
APP104325,50,Male,Single,Bachelor,0,Salaried,5,71419,703,0,6,179733,120,Business,7.94,Rural,No,0.252,179733,1497.78,1
APP104326,30,Female,Married,High School,2,Unemployed,0,15000,716,3,8,210676,120,Home,7.03,Semiurban,Yes,1.405,285676,1755.63,0
APP104327,48,Male,Married,High School,0,Business,4,76757,750,1,4,43483,120,Education,6.46,Rural,No,0.057,68483,362.36,1
APP104328,58,Male,Married,PhD,4,Self-Employed,13,135852,829,0,1,234584,60,Medical,5.26,Urban,No,0.345,234584,3909.73,1
APP104329,33,Male,Married,Master,2,Unemployed,0,15000,643,0,7,113980,24,Business,7.93,Rural,No,3.799,113980,4749.17,0
APP104330,46,Male,Married,Master,0,Salaried,9,152644,695,1,5,5000,60,Home,9.5,Semiurban,Yes,0.007,30000,83.33,1
APP104331,24,Male,Single,Bachelor,1,Salaried,4,23390,578,1,0,227757,60,Auto,11.36,Semiurban,No,1.947,252757,3795.95,0
APP104332,47,Female,Married,Bachelor,1,Salaried,17,103314,733,0,11,257418,36,Auto,8.42,Semiurban,No,0.831,257418,7150.5,1
APP104333,40,Male,Single,High School,1,Salaried,4,52815,694,0,4,60116,36,Business,6.62,Urban,Yes,0.379,60116,1669.89,1
APP104334,43,Female,Married,High School,1,Salaried,1,45163,665,2,6,16319,120,Personal,8.83,Semiurban,No,0.036,66319,135.99,1
APP104335,30,Male,Married,Bachelor,0,Self-Employed,12,62835,630,0,6,256228,60,Home,10.48,Urban,Yes,0.816,256228,4270.47,1
APP104336,21,Male,Single,Bachelor,2,Salaried,10,125129,652,2,7,100611,60,Education,8.01,Urban,No,0.161,150611,1676.85,1
APP104337,44,Male,Married,High School,1,Salaried,4,52578,698,0,8,257590,36,Personal,7.97,Urban,No,1.633,257590,7155.28,0
APP104338,21,Male,Divorced,Master,2,Salaried,8,78574,602,1,1,6643,60,Home,8.86,Urban,No,0.017,31643,110.72,1
APP104339,34,Female,Married,High School,2,Self-Employed,10,39159,655,1,9,262412,12,Business,9.73,Rural,No,6.701,287412,21867.67,0
APP104340,49,Female,Single,High School,0,Unemployed,0,15000,681,1,6,235868,120,Auto,8.17,Urban,Yes,1.572,260868,1965.57,0
APP104341,40,Male,Married,High School,0,Salaried,10,42885,556,0,13,193245,36,Personal,10.79,Urban,No,1.502,193245,5367.92,0
APP104342,61,Male,Divorced,Bachelor,2,Salaried,4,36734,595,0,12,5000,60,Home,8.97,Rural,No,0.027,5000,83.33,1
APP104343,50,Male,Single,High School,4,Salaried,11,53893,627,1,14,121007,60,Auto,11.01,Urban,No,0.449,146007,2016.78,1
APP104344,30,Male,Married,High School,1,Business,8,46051,805,0,3,230601,60,Home,5.95,Urban,No,1.002,230601,3843.35,0
APP104345,38,Female,Single,Bachelor,0,Salaried,5,85123,613,1,14,15040,12,Home,10.53,Semiurban,No,0.177,40040,1253.33,1
APP104346,37,Male,Single,Bachelor,0,Unemployed,0,15000,675,2,8,108212,120,Personal,8.88,Urban,No,0.721,158212,901.77,0
APP104347,21,Female,Married,Bachelor,0,Salaried,7,58614,596,2,11,181715,120,Education,9.17,Semiurban,No,0.31,231715,1514.29,1
APP104348,26,Male,Married,High School,0,Salaried,0,52155,617,0,11,57282,120,Business,8.02,Urban,No,0.11,57282,477.35,1
APP104349,31,Male,Married,Bachelor,1,Unemployed,0,15000,564,1,10,254040,36,Education,10.53,Semiurban,No,5.645,279040,7056.67,0
APP104350,21,Male,Divorced,Bachelor,2,Unemployed,0,15000,733,1,2,238208,60,Home,8.45,Urban,No,3.176,263208,3970.13,0
APP104351,38,Male,Single,High School,0,Self-Employed,0,86765,573,0,12,169375,60,Home,8.57,Rural,Yes,0.39,169375,2822.92,1
APP104352,35,Female,Single,Master,0,Salaried,4,69688,752,0,9,184722,60,Education,8.91,Semiurban,No,0.53,184722,3078.7,1
APP104353,21,Male,Divorced,Bachelor,1,Self-Employed,22,92867,717,0,0,106762,60,Business,8.49,Rural,No,0.23,106762,1779.37,1
APP104354,42,Female,Single,High School,3,Salaried,1,54663,673,1,5,197176,60,Education,8.73,Urban,Yes,0.721,222176,3286.27,0
APP104355,46,Male,Married,PhD,1,Salaried,5,15000,755,2,1,102182,12,Education,6.78,Semiurban,No,6.812,152182,8515.17,0
APP104356,40,Female,Married,Master,4,Salaried,2,56649,850,2,0,134257,36,Business,5.86,Semiurban,No,0.79,184257,3729.36,0
APP104357,34,Male,Single,PhD,1,Salaried,7,129614,718,1,12,110607,60,Home,6.42,Rural,No,0.171,135607,1843.45,1
APP104358,45,Female,Single,Bachelor,0,Self-Employed,3,73867,590,1,0,264842,120,Business,10.64,Semiurban,No,0.359,289842,2207.02,0
APP104359,46,Female,Married,High School,0,Salaried,6,54056,799,3,1,246564,120,Auto,6.33,Rural,Yes,0.456,321564,2054.7,0
APP104360,41,Female,Married,High School,2,Unemployed,0,15000,694,1,17,69724,120,Business,9.92,Urban,No,0.465,94724,581.03,1
APP104361,28,Male,Married,Bachelor,1,Salaried,14,90734,848,1,5,257009,36,Home,4.67,Urban,Yes,0.944,282009,7139.14,1
APP104362,41,Female,Married,PhD,1,Salaried,8,100561,639,2,11,86158,36,Home,9.26,Urban,No,0.286,136158,2393.28,1
APP104363,52,Male,Married,Bachelor,2,Self-Employed,1,114722,782,0,13,298229,36,Home,6.29,Urban,No,0.867,298229,8284.14,1
APP104364,30,Male,Single,Master,2,Business,13,69223,679,0,11,275676,36,Medical,7.9,Urban,No,1.327,275676,7657.67,0
APP104365,63,Male,Single,High School,0,Unemployed,0,15000,850,2,8,325421,12,Home,6.48,Semiurban,No,21.695,375421,27118.42,0
APP104366,31,Male,Married,Bachelor,2,Business,0,67747,657,2,7,173435,24,Auto,7.89,Semiurban,No,1.28,223435,7226.46,0
APP104367,38,Female,Single,Master,1,Salaried,7,90630,850,0,10,127560,24,Business,3.48,Urban,No,0.704,127560,5315.0,1
APP104368,29,Male,Single,Master,1,Unemployed,0,15000,715,2,6,125778,60,Auto,7.94,Urban,No,1.677,175778,2096.3,0
APP104369,40,Male,Married,PhD,1,Unemployed,0,15000,747,0,11,180014,36,Home,6.34,Rural,No,4.0,180014,5000.39,0
APP104370,21,Female,Married,Master,1,Salaried,0,55095,816,1,6,68878,36,Home,5.93,Urban,No,0.417,93878,1913.28,1
APP104371,31,Male,Single,Bachelor,0,Self-Employed,12,58177,616,0,7,5000,36,Auto,10.31,Urban,Yes,0.029,5000,138.89,1
APP104372,24,Female,Married,Bachelor,1,Self-Employed,4,71691,757,4,17,118026,36,Education,7.01,Urban,Yes,0.549,218026,3278.5,1
APP104373,39,Male,Married,Master,0,Salaried,11,15000,656,2,5,153274,60,Auto,8.9,Urban,No,2.044,203274,2554.57,0
APP104374,49,Male,Single,Bachelor,1,Unemployed,0,15000,692,0,8,194442,24,Personal,6.1,Urban,No,6.481,194442,8101.75,0
APP104375,45,Male,Divorced,High School,0,Salaried,8,43035,686,2,10,181777,12,Home,8.84,Urban,Yes,4.224,231777,15148.08,0
APP104376,21,Female,Single,Bachelor,0,Self-Employed,18,15000,725,2,10,161266,60,Auto,7.7,Urban,No,2.15,211266,2687.77,0
APP104377,62,Female,Married,Bachelor,0,Salaried,0,55171,722,1,9,243557,24,Business,9.43,Urban,No,2.207,268557,10148.21,0
APP104378,41,Female,Single,High School,1,Salaried,14,35399,633,3,1,80190,60,Medical,10.48,Semiurban,No,0.453,155190,1336.5,0
APP104379,28,Male,Married,Bachelor,3,Business,12,110326,689,4,8,96238,12,Auto,6.74,Urban,No,0.872,196238,8019.83,1
APP104380,39,Male,Single,High School,0,Salaried,0,30239,493,0,9,318733,24,Business,13.2,Urban,Yes,5.27,318733,13280.54,0
APP104381,40,Male,Married,Bachelor,1,Salaried,11,99237,759,0,13,5000,24,Education,5.52,Semiurban,Yes,0.025,5000,208.33,1
APP104382,29,Male,Married,Master,0,Unemployed,0,15000,815,0,11,239522,36,Home,6.53,Urban,No,5.323,239522,6653.39,0
APP104383,40,Male,Married,Bachelor,2,Business,8,33288,695,1,14,195072,36,Business,9.55,Semiurban,No,1.953,220072,5418.67,0
APP104384,30,Female,Married,Master,0,Self-Employed,10,82510,551,0,2,149889,36,Home,12.85,Semiurban,No,0.606,149889,4163.58,0
APP104385,33,Male,Single,High School,0,Salaried,5,68725,739,0,3,221693,60,Business,6.82,Rural,No,0.645,221693,3694.88,0
APP104386,29,Male,Married,PhD,0,Salaried,8,68094,618,4,9,207479,60,Medical,10.35,Urban,Yes,0.609,307479,3457.98,1
APP104387,21,Female,Single,High School,4,Business,9,61611,694,1,13,33256,36,Auto,9.13,Semiurban,No,0.18,58256,923.78,1
APP104388,39,Female,Divorced,High School,1,Business,12,99858,734,2,6,72086,60,Home,7.79,Semiurban,No,0.144,122086,1201.43,1
APP104389,45,Male,Single,Master,0,Salaried,0,60430,723,4,4,111545,240,Business,5.87,Semiurban,No,0.092,211545,464.77,0
APP104390,44,Male,Married,Master,0,Self-Employed,15,137396,766,0,0,5000,24,Auto,6.83,Urban,No,0.018,5000,208.33,1
APP104391,47,Male,Married,High School,0,Salaried,1,26075,691,1,9,149308,24,Home,8.75,Urban,No,2.863,174308,6221.17,0
APP104392,41,Male,Married,PhD,0,Salaried,12,15000,693,0,7,201001,120,Auto,8.14,Semiurban,No,1.34,201001,1675.01,0
APP104393,31,Female,Single,Bachelor,2,Salaried,8,90713,738,1,5,243258,36,Home,6.38,Urban,No,0.894,268258,6757.17,1
APP104394,48,Male,Married,PhD,1,Salaried,0,113549,674,0,12,156237,120,Business,8.32,Semiurban,No,0.138,156237,1301.97,1
APP104395,21,Female,Married,Bachelor,1,Salaried,11,72614,624,0,7,90034,36,Auto,10.42,Urban,No,0.413,90034,2500.94,1
APP104396,27,Female,Divorced,Bachelor,0,Self-Employed,2,39211,716,0,8,167920,12,Education,8.07,Semiurban,No,4.282,167920,13993.33,0
APP104397,26,Male,Married,Bachelor,1,Salaried,14,34666,589,1,12,143701,36,Education,10.69,Urban,No,1.382,168701,3991.69,0
APP104398,50,Male,Married,High School,0,Business,3,93198,673,3,18,212806,60,Business,8.29,Urban,Yes,0.457,287806,3546.77,1
APP104399,49,Male,Married,Bachelor,0,Self-Employed,0,79296,569,0,5,146369,36,Business,11.05,Rural,No,0.615,146369,4065.81,0
APP104400,43,Female,Single,Bachelor,2,Self-Employed,17,68476,635,1,3,221156,36,Auto,7.19,Urban,No,1.077,246156,6143.22,0
APP104401,50,Male,Married,High School,0,Salaried,9,45866,638,1,3,129086,240,Home,9.2,Rural,Yes,0.141,154086,537.86,1
APP104402,27,Male,Single,High School,1,Salaried,13,68398,601,1,10,253218,60,Auto,9.6,Urban,No,0.74,278218,4220.3,1
APP104403,42,Male,Married,High School,3,Self-Employed,2,65597,768,3,2,164203,60,Home,6.67,Semiurban,No,0.501,239203,2736.72,0
APP104404,36,Male,Married,Master,0,Salaried,0,62574,761,0,6,102169,60,Personal,5.61,Urban,Yes,0.327,102169,1702.82,1
APP104405,48,Female,Married,Bachelor,3,Business,18,37369,785,0,6,123349,12,Personal,6.67,Urban,No,3.301,123349,10279.08,0
APP104406,36,Male,Divorced,Master,0,Salaried,7,97111,664,0,15,208163,60,Auto,10.64,Semiurban,Yes,0.429,208163,3469.38,1
APP104407,33,Male,Married,PhD,0,Salaried,10,59041,645,1,13,48342,240,Home,9.18,Semiurban,No,0.041,73342,201.42,1
APP104408,44,Male,Married,Bachelor,1,Self-Employed,11,36528,744,0,0,139636,60,Auto,7.17,Rural,No,0.765,139636,2327.27,0
APP104409,48,Male,Married,PhD,1,Unemployed,0,15000,690,0,15,235536,36,Medical,10.71,Rural,No,5.234,235536,6542.67,0
APP104410,29,Female,Married,High School,0,Salaried,9,57267,689,2,1,191350,36,Home,7.27,Urban,No,1.114,241350,5315.28,0
APP104411,37,Female,Single,High School,2,Salaried,17,48749,476,0,8,57935,36,Education,12.97,Urban,Yes,0.396,57935,1609.31,1
APP104412,25,Male,Single,Bachelor,4,Business,7,43560,740,0,3,174899,60,Home,8.78,Rural,No,0.803,174899,2914.98,0
APP104413,21,Male,Single,Bachelor,0,Salaried,13,104731,729,3,6,42639,12,Medical,7.03,Urban,No,0.407,117639,3553.25,1
APP104414,40,Male,Married,Master,3,Salaried,0,111438,679,1,3,164923,36,Medical,9.27,Rural,No,0.493,189923,4581.19,1
APP104415,45,Male,Married,Bachelor,1,Salaried,14,52405,745,1,16,260387,36,Education,7.27,Urban,Yes,1.656,285387,7232.97,1
APP104416,41,Male,Single,High School,3,Salaried,0,32982,728,0,7,155872,60,Education,6.37,Rural,No,0.945,155872,2597.87,0
APP104417,21,Female,Married,Bachelor,0,Self-Employed,14,74354,624,1,9,59447,60,Auto,9.36,Urban,Yes,0.16,84447,990.78,1
APP104418,33,Male,Divorced,Bachelor,2,Salaried,10,48039,662,1,2,134720,60,Business,8.73,Urban,No,0.561,159720,2245.33,0
APP104419,21,Female,Married,High School,0,Unemployed,0,15000,599,2,0,165557,24,Auto,9.38,Semiurban,No,5.519,215557,6898.21,0
APP104420,54,Male,Married,Bachelor,3,Business,7,75542,796,1,5,237368,24,Business,4.47,Semiurban,No,1.571,262368,9890.33,0
APP104421,24,Female,Single,Master,2,Unemployed,0,15000,758,2,10,236650,120,Personal,6.43,Urban,No,1.578,286650,1972.08,0
APP104422,53,Male,Single,Master,1,Salaried,3,129623,614,0,7,62861,120,Medical,8.22,Semiurban,No,0.048,62861,523.84,1
APP104423,49,Female,Single,Bachelor,0,Salaried,6,45773,729,0,12,124072,120,Education,7.96,Rural,Yes,0.271,124072,1033.93,0
APP104424,27,Male,Single,High School,2,Unemployed,0,15000,702,1,8,181493,24,Personal,8.51,Semiurban,Yes,6.05,206493,7562.21,0
APP104425,24,Male,Single,High School,1,Salaried,15,53819,625,0,8,101618,12,Education,8.23,Rural,Yes,1.888,101618,8468.17,0
APP104426,42,Female,Married,Bachelor,1,Business,2,87803,689,2,10,189870,60,Home,8.3,Urban,Yes,0.432,239870,3164.5,1
APP104427,27,Male,Single,Master,1,Salaried,9,46377,748,1,8,42157,120,Business,5.7,Urban,No,0.091,67157,351.31,1
APP104428,39,Female,Single,High School,2,Business,8,61735,755,1,12,170912,24,Medical,6.54,Semiurban,No,1.384,195912,7121.33,0
APP104429,32,Female,Single,High School,0,Unemployed,0,15000,850,2,10,232185,120,Home,4.33,Semiurban,No,1.548,282185,1934.88,0
APP104430,21,Male,Married,PhD,0,Salaried,1,95051,687,1,12,154316,24,Business,8.74,Urban,No,0.812,179316,6429.83,1
APP104431,21,Male,Married,Master,3,Salaried,10,103115,660,1,11,164059,36,Personal,7.18,Urban,No,0.53,189059,4557.19,1
APP104432,40,Male,Married,Bachelor,1,Salaried,13,102944,724,1,14,217544,36,Home,8.5,Rural,Yes,0.704,242544,6042.89,1
APP104433,31,Male,Single,High School,0,Salaried,2,22962,665,1,12,114471,24,Education,9.93,Urban,Yes,2.493,139471,4769.62,0
APP104434,31,Male,Married,High School,0,Salaried,19,37616,633,3,16,199762,120,Home,9.2,Urban,No,0.531,274762,1664.68,1
APP104435,46,Female,Single,High School,3,Self-Employed,17,39378,605,2,5,147555,36,Business,8.55,Urban,No,1.249,197555,4098.75,0
APP104436,52,Male,Single,Bachelor,0,Salaried,11,66843,405,0,12,77352,24,Education,11.81,Semiurban,Yes,0.579,77352,3223.0,1
APP104437,34,Male,Married,High School,1,Salaried,0,15368,738,2,1,222184,24,Auto,8.34,Rural,No,7.229,272184,9257.67,0
APP104438,33,Male,Divorced,Master,3,Salaried,10,47818,548,2,12,262074,36,Home,13.02,Urban,No,1.827,312074,7279.83,0
APP104439,44,Male,Married,PhD,0,Salaried,9,28319,609,1,8,242681,12,Personal,9.86,Semiurban,Yes,8.57,267681,20223.42,0
APP104440,21,Male,Divorced,High School,2,Salaried,11,16829,703,1,12,222180,24,Auto,6.78,Rural,No,6.601,247180,9257.5,0
APP104441,40,Female,Married,Bachelor,1,Self-Employed,17,52186,654,1,16,190851,12,Medical,7.82,Semiurban,No,3.657,215851,15904.25,0
APP104442,44,Female,Single,Bachelor,2,Business,6,152658,850,0,12,179035,12,Auto,6.18,Semiurban,No,1.173,179035,14919.58,1
APP104443,46,Male,Divorced,PhD,1,Salaried,20,109904,559,0,5,142494,240,Medical,10.99,Urban,Yes,0.065,142494,593.72,1
APP104444,21,Female,Single,Master,2,Salaried,10,80112,850,2,2,96990,36,Home,4.03,Semiurban,Yes,0.404,146990,2694.17,1
APP104445,28,Male,Married,High School,0,Business,6,98355,790,1,10,5000,60,Home,8.5,Rural,Yes,0.01,30000,83.33,1
APP104446,27,Female,Single,High School,0,Salaried,22,48712,752,0,6,24611,60,Auto,8.01,Urban,Yes,0.101,24611,410.18,1
APP104447,39,Female,Married,Master,3,Salaried,12,93521,795,0,11,151166,120,Home,6.65,Urban,No,0.162,151166,1259.72,1
APP104448,43,Female,Married,Bachelor,0,Self-Employed,5,57809,712,0,5,47888,24,Auto,7.2,Rural,No,0.414,47888,1995.33,1
APP104449,55,Male,Married,High School,2,Salaried,8,30846,543,2,3,183127,60,Auto,12.38,Urban,Yes,1.187,233127,3052.12,0
APP104450,32,Male,Single,Bachelor,0,Salaried,11,27221,721,1,6,289791,36,Home,8.46,Rural,Yes,3.549,314791,8049.75,0
APP104451,32,Male,Single,Master,1,Unemployed,0,15000,561,1,10,5000,60,Auto,10.67,Rural,No,0.067,30000,83.33,1
APP104452,51,Female,Single,High School,2,Salaried,8,37090,637,0,8,72200,36,Home,10.35,Urban,No,0.649,72200,2005.56,1
APP104453,41,Male,Divorced,Master,0,Unemployed,0,15000,673,2,3,324870,24,Medical,9.59,Urban,No,10.829,374870,13536.25,0
APP104454,53,Female,Married,High School,3,Salaried,0,41356,607,3,17,216737,60,Education,10.13,Urban,No,1.048,291737,3612.28,1
APP104455,41,Male,Married,Master,1,Business,8,99202,755,2,7,141066,12,Personal,5.75,Urban,No,1.422,191066,11755.5,0
APP104456,24,Female,Single,Bachelor,1,Salaried,8,37208,662,1,0,107448,120,Auto,7.74,Semiurban,Yes,0.289,132448,895.4,0
APP104457,22,Male,Married,High School,2,Salaried,11,48984,712,2,12,196865,24,Auto,6.18,Semiurban,Yes,2.009,246865,8202.71,0
APP104458,21,Male,Single,Bachelor,0,Self-Employed,4,57067,679,0,7,228336,60,Auto,9.74,Urban,No,0.8,228336,3805.6,0
APP104459,45,Male,Single,Master,0,Business,0,134247,690,0,7,48449,60,Home,6.74,Urban,No,0.072,48449,807.48,1
APP104460,52,Male,Married,PhD,2,Salaried,2,19469,609,0,7,269343,12,Business,9.85,Semiurban,No,13.834,269343,22445.25,0
APP104461,60,Male,Married,High School,0,Self-Employed,14,57464,586,0,7,181877,120,Home,8.69,Semiurban,No,0.317,181877,1515.64,1
APP104462,48,Female,Single,Bachelor,0,Salaried,4,78672,667,0,16,225051,36,Home,10.34,Rural,No,0.954,225051,6251.42,1
APP104463,51,Male,Single,Bachelor,2,Business,5,113232,602,1,10,231919,240,Home,8.8,Rural,No,0.102,256919,966.33,1
APP104464,31,Male,Married,Bachelor,2,Self-Employed,6,66098,791,0,9,174981,12,Personal,6.5,Rural,No,2.647,174981,14581.75,0
APP104465,24,Female,Single,Master,1,Salaried,4,107747,569,2,6,185634,60,Medical,9.05,Urban,No,0.345,235634,3093.9,0
APP104466,48,Male,Married,High School,1,Salaried,3,19723,850,0,16,191419,24,Home,5.87,Urban,No,4.853,191419,7975.79,0
APP104467,43,Female,Married,High School,2,Salaried,2,40438,704,4,12,121431,36,Education,9.0,Urban,No,1.001,221431,3373.08,0
APP104468,39,Female,Married,Bachelor,1,Unemployed,0,15000,685,0,12,201877,36,Auto,8.32,Urban,No,4.486,201877,5607.69,0
APP104469,42,Male,Single,High School,1,Salaried,12,60136,636,1,9,129235,36,Home,9.21,Semiurban,No,0.716,154235,3589.86,1
APP104470,41,Male,Single,Master,4,Self-Employed,15,15000,732,0,12,150052,36,Education,8.17,Urban,No,3.334,150052,4168.11,0
APP104471,53,Male,Married,Bachelor,0,Salaried,16,33546,663,1,9,275112,60,Home,8.13,Urban,Yes,1.64,300112,4585.2,0
APP104472,53,Female,Married,Bachelor,1,Self-Employed,0,124417,704,3,6,147116,120,Auto,9.01,Urban,No,0.118,222116,1225.97,1
APP104473,44,Male,Single,Master,3,Self-Employed,10,15000,747,1,9,183080,36,Home,7.36,Urban,No,4.068,208080,5085.56,0
APP104474,48,Female,Single,Bachelor,2,Self-Employed,4,96432,733,0,18,136018,36,Education,5.77,Rural,No,0.47,136018,3778.28,1
APP104475,44,Female,Single,Bachelor,3,Unemployed,0,15000,779,0,9,120733,36,Home,8.27,Urban,No,2.683,120733,3353.69,0
APP104476,32,Male,Married,High School,0,Salaried,3,46457,723,0,14,304296,60,Education,7.72,Semiurban,No,1.31,304296,5071.6,0
APP104477,47,Female,Married,High School,0,Salaried,1,66741,603,0,13,32846,24,Business,9.6,Urban,Yes,0.246,32846,1368.58,1
APP104478,21,Female,Married,High School,3,Unemployed,0,15000,513,2,10,154168,120,Education,11.91,Semiurban,No,1.028,204168,1284.73,0
APP104479,50,Male,Married,Bachelor,1,Salaried,6,95863,696,0,16,53854,60,Auto,7.36,Semiurban,No,0.112,53854,897.57,1
APP104480,23,Female,Married,Bachelor,2,Self-Employed,13,57229,698,1,0,250351,60,Home,7.89,Urban,No,0.875,275351,4172.52,0
APP104481,41,Female,Divorced,High School,0,Self-Employed,9,42836,834,0,0,145073,60,Home,6.11,Semiurban,No,0.677,145073,2417.88,1
APP104482,27,Male,Single,Bachelor,2,Self-Employed,0,95605,670,0,16,112494,240,Auto,9.29,Urban,No,0.059,112494,468.72,1
